state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
co,2011A,lower,HB 11-1286,Clarify St Engr Nontributary Rule Auth,01:59.7,22:27.2,bill,
co,2011A,lower,HB 11-1287,Colorado Juveniles Equal Protection Act,01:59.7,22:27.2,bill,
co,2011A,lower,HB 11-1288,Unemployment Insurance Solvency Reform,01:59.7,02:49.7,bill,
co,2011A,lower,HB 11-1289,Water Supply Structure Historic Register,01:59.7,22:27.3,bill,
co,2011A,lower,HB 11-1290,Deferred Dep Loans Nonrefund Orig Fee,01:59.7,02:49.7,bill,
co,2011A,lower,HB 11-1291,Approve Regional Haze Air Quality Plan,01:59.7,22:27.3,bill,
co,2011A,lower,HB 11-1292,Promote Use Of State Electronic Forms,01:59.8,22:27.3,bill,
co,2011A,lower,HB 11-1293,Repeal HB 10-1192 Related To Software,01:59.8,02:49.7,bill,
co,2011A,lower,HB 11-1294,Predator Management Regulation,01:59.8,22:27.3,bill,
co,2011A,lower,HB 11-1295,Multiple Sclerosis Tax Checkoff,01:59.8,02:49.8,bill,
co,2011A,lower,HB 11-1296,Continue State Sales Tax On Cigarettes,01:59.8,02:49.8,bill,
co,2011A,lower,HB 11-1297,Statewide Internet Portal Authority,01:59.8,22:27.3,bill,
co,2011A,lower,HB 11-1298,Craig Hospital Special License Plate,01:59.8,02:49.8,bill,
co,2011A,lower,HB 11-1299,Repeal Of The Colorado Estate Tax,01:59.9,22:27.4,bill,
co,2011A,lower,HB 11-1300,Conserv Easement Tax Credit Dispute Res,01:59.9,02:49.8,bill,
co,2011A,lower,HB 11-1301,Higher Ed Inst Efficiency,01:59.9,22:27.4,bill,
co,2011A,lower,HB 11-1302,Business Training For Judges,01:59.9,02:49.8,bill,
co,2011A,lower,HB 11-1303,Revisor's Bill,01:59.9,22:27.4,bill,
co,2011A,lower,HB 11-1304,Ballot Title Plain Language Requirement,01:59.9,22:27.4,bill,
co,2011A,lower,HB 11-1305,Residential Valuation Assessment Ratio,01:59.9,22:27.4,bill,
co,2011A,lower,HB 11-1306,Insurance Div Sunset Review Schedule,02:00.0,22:27.4,bill,
co,2011A,lower,HB 11-1307,Recovery Audits,02:00.0,02:49.9,bill,
co,2011A,lower,HB 11-1308,Distrib FML Revenues To Affected Cntys,02:00.0,22:27.4,bill,
co,2011A,lower,HB 11-1309,Prevent Unlawful Empl & Human Smuggling,02:00.0,22:27.4,bill,
co,2011A,lower,HB 11-1310,Funding For Capitol Dome Restoration,02:00.0,22:27.4,bill,
co,2011A,lower,HB 11-1311,Increase No Of Regional Tourism Projects,02:00.0,22:27.5,bill,
co,2011A,lower,HB 11-1312,Reorganization Of Gov Energy Office,02:00.1,02:49.9,bill,
co,2011A,lower,HB 11-1313,Extend Clerk And Recorder Surcharge,02:00.1,22:27.5,bill,
co,2011A,lower,HB 11-1314,Enter Zone Tax Credit Pre-certification,02:00.1,22:27.5,bill,
co,2011A,lower,HB 11-1315,IEC Membership Reqts,02:00.1,22:27.5,bill,
co,2011A,lower,HB 11-1316,Special License Plates Avalanche Nuggets,02:00.1,02:50.0,bill,
co,2011A,lower,HB 11-1317,Intergovt Coop Wildland Fire Mitig,02:00.1,22:27.5,bill,
co,2011A,lower,HB 11-1318,CO Policy Use Tax Due Out-of-state Purch,02:00.1,02:50.0,bill,
co,2011A,lower,HB 11-1319,Redistricting Congress House Final,02:00.2,22:27.5,bill,
co,2011A,lower,HB 11-1320,Prohibit State Collective Bargaining,02:00.2,22:27.5,bill,
co,2011A,lower,HB 11-1321,Unif Serv Elector Verbal Ballot Request,02:00.2,22:27.5,bill,
co,2011A,lower,HB 11-1322,Internet Voting Pilot Program Funding,02:00.2,02:50.0,bill,
co,2011A,lower,HB 11-1323,Exempt Rural Health Clinics CDPHE Lic,02:00.2,22:27.6,bill,
co,2011A,lower,HB 11-1324,Resid Nonprofit Refund Prospective Only,02:00.2,22:27.6,bill,
co,2011A,lower,HJR 11-1001,Swearing in and Canvassing of Votes,02:00.2,22:27.6,joint resolution,
co,2011A,lower,HJR 11-1002,Message From The Governor,02:00.3,22:27.6,joint resolution,
co,2011A,lower,HJR 11-1003,Joint Session - State of Judiciary,02:00.3,22:27.6,joint resolution,
co,2011A,lower,HJR 11-1004,Military Day 2011,02:00.3,22:27.6,joint resolution,
co,2011A,lower,HJR 11-1005,USS Pueblo,02:00.3,22:27.6,joint resolution,
co,2011A,lower,HJR 11-1006,Memorializing Fallen Soldiers 2011,02:00.3,22:27.6,joint resolution,
co,2011A,lower,HJR 11-1007,FY2011-12 Gen Fund Revenue Certification,02:00.3,22:27.6,joint resolution,
co,2011A,lower,HJR 11-1008,Water Project Eligibility Lists,02:00.3,22:27.6,joint resolution,
co,2011A,lower,HJR 11-1009,Ronald Reagan Day,02:00.3,02:00.3,joint resolution,
co,2011A,lower,HJR 11-1010,CSU Founders Day 2011,02:00.4,02:00.4,joint resolution,
co,2011A,lower,HJR 11-1011,National Agriculture Day,02:00.4,02:00.4,joint resolution,
co,2011A,lower,HJR 11-1012,SH105 MSG William J. Crawford Hwy,02:00.4,02:00.4,joint resolution,
co,2011A,lower,HJR 11-1013,City Of Westminster Centennial,02:00.4,02:00.4,joint resolution,
co,2011A,lower,HJR 11-1014,Religious Freedom In Turkey,02:00.4,02:00.4,joint resolution,
co,2011A,lower,HJR 11-1015,Child Abuse Prevention Month,02:00.4,02:00.4,joint resolution,
co,2011A,lower,HJR 11-1016,National Library Week,02:00.4,02:00.4,joint resolution,
co,2011A,lower,HJR 11-1017,Balanced Budget Constitutional Amendment,02:00.4,02:00.4,joint resolution,
co,2011A,lower,HJR 11-1018,Recognize Rural Health Care Providers,02:00.5,02:00.5,joint resolution,
co,2011A,lower,HJR 11-1019,Lupus Awareness Month,02:00.5,22:27.7,joint resolution,
co,2011A,lower,HJR 11-1020,Law Day,02:00.5,22:27.7,joint resolution,
co,2011A,lower,HJR 11-1021,Vietnam Veterans Recognition,02:00.5,22:27.7,joint resolution,
co,2011A,lower,HJR 11-1022,Military Family Month,02:00.5,02:00.5,joint resolution,
co,2011A,lower,HJR 11-1023,May As Stroke Awareness Month,02:00.5,02:00.5,joint resolution,
co,2011A,lower,HJR 11-1024,Colorado Oil Shale Production,02:00.5,02:50.3,joint resolution,
co,2011A,lower,HJR 11-1025,Cost-effective Nutrient Regs In CO Water,02:00.5,22:27.8,joint resolution,
co,2011A,lower,HJR 11-1026,Civility & Respect In General Assembly,02:00.5,02:00.5,joint resolution,
co,2011A,lower,HJR 11-1027,Adjourn Sine Die,02:00.5,02:00.5,joint resolution,
co,2011A,lower,HM 11-1001,Memorialize Former Rep Thomas Farley,02:00.6,02:00.6,memorial,
co,2011A,lower,HM 11-1002,Memorialize John Davoren,02:00.6,02:00.6,memorial,
co,2011A,lower,HM 11-1003,Memorial Former Rep Erickson,02:00.6,02:00.6,memorial,
co,2011A,lower,HM 11-1004,Memorializing Eunice Wharton Fine,02:00.6,02:00.6,memorial,
co,2011A,lower,HM 11-1005,Memorialize Rep Rafael Gallegos,02:00.6,02:00.6,memorial,
co,2011A,lower,HM 11-1006,Memorialize Representative Sack,02:00.6,02:00.6,memorial,
co,2011A,lower,HR 11-1001,Temporary House Rules,02:00.6,02:00.6,resolution,
co,2011A,lower,HR 11-1002,House Rule Changes,02:00.6,02:00.6,resolution,
co,2011A,lower,HR 11-1003,Officers And Employees Of The House ,02:00.6,02:00.6,resolution,
co,2011A,lower,HR 11-1004,House Chaplains,02:00.6,02:00.6,resolution,
co,2011A,lower,HR 11-1005,House Rule Changes,02:00.7,02:00.7,resolution,
co,2011A,lower,HR 11-1006,New House Employees,02:00.7,02:00.7,resolution,
co,2011A,lower,HR 11-1007,Official House Seal,02:00.7,02:00.7,resolution,
co,2011A,lower,HR 11-1008,Fatherhood Initiative,02:00.7,22:27.8,resolution,
co,2011A,lower,HR 11-1009,Teaching American Exceptionalism,02:00.7,02:00.7,resolution,
co,2011A,lower,HR 11-1010,Tenth Amend Federal Health Care Reform,02:00.7,02:00.7,resolution,
co,2011A,lower,HR 11-1011,150 Years Colorado Masons,02:00.7,02:00.7,resolution,
co,2011A,lower,HR 11-1012,September 11th Resolution,02:00.7,02:00.7,resolution,
co,2011A,lower,HR 11-1013,Gasoline Prices,02:00.7,02:00.7,resolution,
co,2011A,lower,HR 11-1014,House Appointment To Indep Ethics Commn,02:00.8,02:00.8,resolution,
co,2011A,upper,SB 11-001,Knowledge-based Economy Fund,01:50.1,02:42.2,bill,
co,2011A,upper,SB 11-002,Low-income Telephone Assistance Prog,01:50.2,22:21.5,bill,
co,2011A,upper,SB 11-003,Craig Hospital Special License Plate,01:50.2,02:42.3,bill,
co,2011A,upper,SB 11-004,Crimes Against The Homeless,01:50.2,02:42.3,bill,
co,2011A,upper,SB 11-005,Benefit Corporations,01:50.2,22:21.5,bill,
co,2011A,upper,SB 11-006,Alternative Medicaid Program For Elderly,01:50.2,22:21.5,bill,
co,2011A,upper,SB 11-007,Place Of Trial Failure To Register,01:50.2,22:21.5,bill,
co,2011A,upper,SB 11-008,Aligning Children's Medicaid Eligibility,01:50.3,02:42.3,bill,
co,2011A,upper,SB 11-009,Costs Of Animal Impoundment,01:50.3,22:21.5,bill,
co,2011A,upper,SB 11-010,Unemployment Benefits During Training,01:50.3,22:21.5,bill,
co,2011A,upper,SB 11-011,Students Vote On CSU Board,01:50.3,22:21.5,bill,
co,2011A,upper,SB 11-012,Student Possession Prescription Drugs,01:50.3,22:21.5,bill,
co,2011A,upper,SB 11-013,Alt Dispute Resol Restorative Mediation,01:50.3,22:21.6,bill,
co,2011A,upper,SB 11-014,Motor Vehicle Video Display Regulation,01:50.4,22:21.6,bill,
co,2011A,upper,SB 11-015,Homeowner's Ins Cancel Restrictions,01:50.4,22:21.6,bill,
co,2011A,upper,SB 11-016,Probate Exempt Prop & Family Allowance,01:50.4,22:21.6,bill,
co,2011A,upper,SB 11-017,Anhydrous Ammonia Incident Reporting Req,01:50.4,01:50.4,bill,
co,2011A,upper,SB 11-018,Proof Of Citizenship For Voter Regis,01:50.4,22:21.6,bill,
co,2011A,upper,SB 11-019,Small Employer Health Ins Payments,01:50.4,22:21.6,bill,
co,2011A,upper,SB 11-020,Attorney General POST Certification,01:50.4,22:21.6,bill,
co,2011A,upper,SB 11-021,Term Limits Water Facility Operators Bd,01:50.5,22:21.6,bill,
co,2011A,upper,SB 11-022,Year-round Daylight Saving Time,01:50.5,02:42.5,bill,
co,2011A,upper,SB 11-023,Using State-owned Vehicles For Commuting,01:50.5,22:21.6,bill,
co,2011A,upper,SB 11-024,Veterans State Parks Admission,01:50.5,22:21.6,bill,
co,2011A,upper,SB 11-025,Colorado Taxpayer Empowerment Act 2011,01:50.5,22:21.7,bill,
co,2011A,upper,SB 11-026,New Business Personal Prop Tax Exemption,01:50.5,22:21.7,bill,
co,2011A,upper,SB 11-027,Create Colorado Economic Stability Fund,01:50.5,22:21.7,bill,
co,2011A,upper,SB 11-028,Add Judge Seventh Judicial District,01:50.6,22:21.7,bill,
co,2011A,upper,SB 11-029,State Land Board Annual Reports,01:50.6,22:21.7,bill,
co,2011A,upper,SB 11-030,Transparency In Gas Elec Utility Bills,01:50.6,01:50.6,bill,
co,2011A,upper,SB 11-031,Collector's Motor Vehicles,01:50.6,22:21.7,bill,
co,2011A,upper,SB 11-032,On-bill Fin Prog For Energy Cost Savings,01:50.6,02:42.6,bill,
co,2011A,upper,SB 11-033,Honor & Remember Flag,01:50.6,22:21.7,bill,
co,2011A,upper,SB 11-034,Required Reporting Of Abuse & Neglect,01:50.6,22:21.7,bill,
co,2011A,upper,SB 11-035,Prohibit Sev Related Revenue To Gen Fund,01:50.7,22:21.7,bill,
co,2011A,upper,SB 11-036,Inherent Risk Mountain Biking Liability,01:50.7,22:21.7,bill,
co,2011A,upper,SB 11-037,World War II Special License Plate,01:50.7,02:42.6,bill,
co,2011A,upper,SB 11-038,Prohibit Employee Partnership Agreements,01:50.7,22:21.8,bill,
co,2011A,upper,SB 11-039,Self-storage Prop Lien Sale By Owner,01:50.7,22:21.8,bill,
co,2011A,upper,SB 11-040,Coach Youth Sports Concussions Ed,01:50.7,22:21.8,bill,
co,2011A,upper,SB 11-041,Efficiencies In State Executive Depts,01:50.8,02:42.7,bill,
co,2011A,upper,SB 11-042,Presumed Consent Organ Tissue Donation,01:50.8,22:21.8,bill,
co,2011A,upper,SB 11-043,Sharps Safe Disposal Manufacturer Plans,01:50.8,22:21.8,bill,
co,2011A,upper,SB 11-044,Colo Collateral Conseq Conviction Act,01:50.8,22:21.8,bill,
co,2011A,upper,SB 11-045,Streamline Elec Powerline Siting,01:50.8,02:42.8,bill,
co,2011A,upper,SB 11-046,Mandatory Post-enactment Review Of Bills,01:50.8,22:21.8,bill,
co,2011A,upper,SB 11-047,Bioscience & Clean Tech Reinvestment,01:50.8,02:42.8,bill,
co,2011A,upper,SB 11-048,Exempt Provider Fee Psychiatric Hosp,01:50.9,22:21.9,bill,
co,2011A,upper,SB 11-049,Ban On Use Of Prone Restraints,01:50.9,22:21.9,bill,
co,2011A,upper,SB 11-050,Value Of Condemned Conservation Easement,01:50.9,02:42.9,bill,
co,2011A,upper,SB 11-051,Gaming & Lottery Intercepts State Debt,01:50.9,02:42.9,bill,
co,2011A,upper,SB 11-052,Goals For Higher Ed System,01:50.9,02:42.9,bill,
co,2011A,upper,SB 11-053,Governor Disaster Authority Firearms,01:50.9,01:50.9,bill,
co,2011A,upper,SB 11-054,Authority To Arrest Unlawful Aliens,01:51.0,22:22.0,bill,
co,2011A,upper,SB 11-055,Prior Notice For Security Scans,01:51.0,22:22.0,bill,
co,2011A,upper,SB 11-056,Use Tax Exemption Out-of-state Retailers,01:51.0,22:22.0,bill,
co,2011A,upper,SB 11-057,Metro Dist Mail Elections,01:51.0,02:42.9,bill,
co,2011A,upper,SB 11-058,Elec Utils Least Cost Planning Rules,01:51.0,01:51.0,bill,
co,2011A,upper,SB 11-059,Prohibited Ads For Elect State Officials,01:51.0,22:22.0,bill,
co,2011A,upper,SB 11-060,3.2 Beer For On-premises Consumption,01:51.0,22:22.0,bill,
co,2011A,upper,SB 11-061,Special Ed Appeal Process,01:51.1,22:22.0,bill,
co,2011A,upper,SB 11-062,OIT Statutory Clean-up,01:51.1,22:22.0,bill,
co,2011A,upper,SB 11-063,Health Care In Local Gov Master Plans,01:51.1,22:22.1,bill,
co,2011A,upper,SB 11-064,Limit State Hwy Access Permit Conditions,01:51.1,22:22.1,bill,
co,2011A,upper,SB 11-065,PUC Taxicab Service Applications,01:51.1,02:43.0,bill,
co,2011A,upper,SB 11-066,Special Event Permit Alcohol Beverage,01:51.1,02:43.0,bill,
co,2011A,upper,SB 11-067,Registration Of Interior Designers,01:51.2,22:22.1,bill,
co,2011A,upper,SB 11-068,Increase Consumer Protection Enforcement,01:51.2,22:22.1,bill,
co,2011A,upper,SB 11-069,Educational Management Organizations,01:51.2,02:43.1,bill,
co,2011A,upper,SB 11-070,Spec Ed Students Higher Ed Transitions,01:51.2,02:43.1,bill,
co,2011A,upper,SB 11-071,Reduce Energy Costs,01:51.2,22:22.1,bill,
co,2011A,upper,SB 11-072,Civil Rights Enforcement Act,01:51.2,02:43.1,bill,
co,2011A,upper,SB 11-073,Reverse State Revenue Increasing Legis,01:51.3,01:51.3,bill,
co,2011A,upper,SB 11-074,Option To Change PERA Contribution Rates,01:51.3,22:22.2,bill,
co,2011A,upper,SB 11-075,Regulate Inflatable Play Structures,01:51.3,22:22.2,bill,
co,2011A,upper,SB 11-076,PERA Contribution Rates,01:51.3,02:43.2,bill,
co,2011A,upper,SB 11-077,Deadly Force Against A Business Intruder,01:51.3,22:22.2,bill,
co,2011A,upper,SB 11-078,Rule Review Bill,01:51.3,22:22.2,bill,
co,2011A,upper,SB 11-079,Ed Noninstructional Support Services,01:51.3,22:22.2,bill,
co,2011A,upper,SB 11-080,School Improvement Plans,01:51.4,02:43.2,bill,
co,2011A,upper,SB 11-081,9Health Fair Tax Checkoff Extension,01:51.4,22:22.2,bill,
co,2011A,upper,SB 11-082,OSA Security Audits IT Systems,01:51.4,22:22.2,bill,
co,2011A,upper,SB 11-083,Probate Code Omnibus,01:51.4,22:22.2,bill,
co,2011A,upper,SB 11-084,Employment At Long-term Care Facilities,01:51.4,22:22.3,bill,
co,2011A,upper,SB 11-085,Prostitution Offender Program Courts,01:51.4,22:22.3,bill,
co,2011A,upper,SB 11-086,Appeal Periods & Local Sales Use Tax,01:51.4,22:22.3,bill,
co,2011A,upper,SB 11-087,Medical Exemption Tiered Rate Plan,01:51.5,22:22.3,bill,
co,2011A,upper,SB 11-088,Sunset Review Direct-entry Midwives,01:51.5,02:43.3,bill,
co,2011A,upper,SB 11-089,Sunset DOR Letter Rulings,01:51.5,02:43.3,bill,
co,2011A,upper,SB 11-090,Sunset Weather Modification Act Of 1972,01:51.5,02:43.4,bill,
co,2011A,upper,SB 11-091,Sunset Board Veterinary Medicine,01:51.5,02:43.4,bill,
co,2011A,upper,SB 11-092,Sunset Vessel Registration Program,01:51.5,02:43.4,bill,
co,2011A,upper,SB 11-093,Sunset Drunk Driving Task Force,01:51.6,22:22.4,bill,
co,2011A,upper,SB 11-094,Sunset Continue Optometric Board,01:51.6,02:43.4,bill,
co,2011A,upper,SB 11-095,Surface Transportation Funding,01:51.6,22:22.4,bill,
co,2011A,upper,SB 11-096,Habitual Offender Drug Convictions,01:51.6,22:22.4,bill,
co,2011A,upper,SB 11-097,Optional Posting Of Pub Notice On-line,01:51.6,01:51.6,bill,
co,2011A,upper,SB 11-098,Phase-out Business Personal Property Tax,01:51.7,22:22.4,bill,
co,2011A,upper,SB 11-099,Commercial Vehicle Equipment Rules,01:51.7,22:22.4,bill,
co,2011A,upper,SB 11-100,Sunset Council On Higher Ed,01:51.7,22:22.4,bill,
co,2011A,upper,SB 11-101,Sunset Fixed Tuition & Fee Rate Program,01:51.7,22:22.4,bill,
co,2011A,upper,SB 11-102,Mental Health Tax Checkoff,01:51.7,02:43.5,bill,
co,2011A,upper,SB 11-103,Sunset Repeal Benefit Design Adv Comm,01:51.7,22:22.5,bill,
co,2011A,upper,SB 11-104,Sunset Community Acct'lity Prog Adv Bd,01:51.8,22:22.5,bill,
co,2011A,upper,SB 11-105,Sunset Medicaid In-home Support Services,01:51.8,02:43.5,bill,
co,2011A,upper,SB 11-106,Sunset Science Tech Ed Advisory Bd,01:51.8,22:22.5,bill,
co,2011A,upper,SB 11-107,No Noneconomic Damages Cap For DUIs,01:51.8,22:22.5,bill,
co,2011A,upper,SB 11-108,Sunset ID Theft Fraud Unit,01:51.8,02:43.5,bill,
co,2011A,upper,SB 11-109,Public Education Fund Tax Checkoff,01:51.8,02:43.6,bill,
co,2011A,upper,SB 11-110,County Open Burning Slash Permit Program,01:51.8,22:22.5,bill,
co,2011A,upper,SB 11-111,Educational Success Task Force,01:51.9,02:43.6,bill,
co,2011A,upper,SB 11-112,No Collective Bargaining By Gov Entity,01:51.9,01:51.9,bill,
co,2011A,upper,SB 11-113,Pub Util Ratepayer Protection Act,01:51.9,22:22.6,bill,
co,2011A,upper,SB 11-114,Sunset Prescrip Drug Monitoring Program,01:51.9,02:43.6,bill,
co,2011A,upper,SB 11-115,Auditor Auth To Audit State Gov Entities,01:51.9,22:22.6,bill,
co,2011A,upper,SB 11-116,Business Fiscal Impact Statements,01:51.9,22:22.6,bill,
co,2011A,upper,SB 11-117,Limit Gov Restrictions Private Activity,01:51.9,01:51.9,bill,
co,2011A,upper,SB 11-118,Committee Of Reference Review Of Rules,01:52.0,22:22.6,bill,
co,2011A,upper,SB 11-119,Appeal Valuation Commercial Real Prop,01:52.0,01:52.0,bill,
co,2011A,upper,SB 11-120,Protections For Youth In Foster Care,01:52.0,22:22.6,bill,
co,2011A,upper,SB 11-121,Distrib State Share Sev Tax Revenues,01:52.0,22:22.6,bill,
co,2011A,upper,SB 11-122,Foreclosure Junior Lien Redemption Rts,01:52.0,22:22.7,bill,
co,2011A,upper,SB 11-123,Technical Changes Child Support Process,01:52.0,22:22.7,bill,
co,2011A,upper,SB 11-124,Transfers Of County TANF Reserves,01:52.0,02:43.8,bill,
co,2011A,upper,SB 11-125,Nursing Home Fees & Order Of Payments,01:52.1,02:43.8,bill,
co,2011A,upper,SB 11-126,Unsubsidized In-state Tuition,01:52.1,02:43.9,bill,
co,2011A,upper,SB 11-127,PERA Defined Contribution Plan,01:52.1,22:22.7,bill,
co,2011A,upper,SB 11-128,Child-only Health Insurance Plans,01:52.1,02:43.9,bill,
co,2011A,upper,SB 11-129,Fair Legal Employment For Coloradans,01:52.1,01:52.1,bill,
co,2011A,upper,SB 11-130,Transparency Bldg Energy Performance,01:52.1,22:22.8,bill,
co,2011A,upper,SB 11-131,Colo Smart Grid Task Force Recommend,01:52.2,22:22.8,bill,
co,2011A,upper,SB 11-132,Charter School Cap Constr Financing,01:52.2,22:22.8,bill,
co,2011A,upper,SB 11-133,Discipline In Public Schools,01:52.2,02:43.9,bill,
co,2011A,upper,SB 11-134,Prohibit Synthetic Cannabinoids Salvia,01:52.2,02:43.9,bill,
co,2011A,upper,SB 11-135,Suppl Approp Dept Of Agriculture,01:52.2,22:22.8,bill,
co,2011A,upper,SB 11-136,Suppl Approp Dept Of Corrections,01:52.2,22:22.8,bill,
co,2011A,upper,SB 11-137,Suppl Approp Dept Of Education,01:52.2,02:44.0,bill,
co,2011A,upper,SB 11-138,"Suppl Approp Dept Of Gov, Lt Gov, & OSPB",01:52.3,22:22.8,bill,
co,2011A,upper,SB 11-139,Suppl Approp Dept Of Health Care Pol & Fin,01:52.3,22:22.8,bill,
co,2011A,upper,SB 11-140,Suppl Approp Dept Of Higher Ed,01:52.3,22:22.9,bill,
co,2011A,upper,SB 11-141,Suppl Approp Dept Of Human Services,01:52.3,22:22.9,bill,
co,2011A,upper,SB 11-142,Suppl Approp Judicial Department,01:52.3,22:22.9,bill,
co,2011A,upper,SB 11-143,Suppl Approp Dept Of Labor & Employment,01:52.3,22:22.9,bill,
co,2011A,upper,SB 11-144,Suppl Approp Dept Of Law,01:52.3,22:22.9,bill,
co,2011A,upper,SB 11-145,Suppl Approp Dept Of Local Affairs,01:52.4,22:22.9,bill,
co,2011A,upper,SB 11-146,Suppl Approp Dept Of Military Affairs,01:52.4,22:22.9,bill,
co,2011A,upper,SB 11-147,Suppl Approp Dept Of Natural Resources,01:52.4,22:22.9,bill,
co,2011A,upper,SB 11-148,Suppl Approp Dept Of Personnel,01:52.4,22:22.9,bill,
co,2011A,upper,SB 11-149,Suppl Approp Dept Of Pub Health & Envir,01:52.4,22:22.9,bill,
co,2011A,upper,SB 11-150,Suppl Approp Dept Of Public Safety,01:52.4,22:22.9,bill,
co,2011A,upper,SB 11-151,Suppl Approp Dept Of Reg Agencies,01:52.5,22:23.0,bill,
co,2011A,upper,SB 11-152,Suppl Approp Dept Of Revenue,01:52.5,22:23.0,bill,
co,2011A,upper,SB 11-153,Suppl Approp Dept Of State,01:52.5,22:23.0,bill,
co,2011A,upper,SB 11-154,Suppl Approp Treasury Dept,01:52.5,22:23.0,bill,
co,2011A,upper,SB 11-155,Suppl Approp Capital Construction,01:52.5,22:23.0,bill,
co,2011A,upper,SB 11-156,FY 10-11 General Fund Reserve Reduction,01:52.5,22:23.0,bill,
co,2011A,upper,SB 11-157,Modifications To School Finance Act,01:52.5,22:23.0,bill,
co,2011A,upper,SB 11-158,Read-to-achieve Funding,01:52.6,22:23.0,bill,
co,2011A,upper,SB 11-159,Distrib Of State Share Of Ltd Gaming Rev,01:52.6,22:23.0,bill,
co,2011A,upper,SB 11-160,Clarify Total Film Incentives Issued,01:52.6,22:23.1,bill,
co,2011A,upper,SB 11-161,CDPHE Laboratory Cash Fund,01:52.6,22:23.1,bill,
co,2011A,upper,SB 11-162,Suspend Cigarette Rebates To Local Gov,01:52.6,22:23.1,bill,
co,2011A,upper,SB 11-163,Repeal Alternative Fuels Rebate Program,01:52.7,22:23.1,bill,
