state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
fl,2011,lower,H 255,Parental Involvement/Accountability/Public Schools,41:55.0,20:53.6,bill,
fl,2011,lower,H 257,Medical Expenses/Arrestee/Pretrial Detainee/Inmate,41:55.0,20:53.8,bill,
fl,2011,lower,H 259,Beverage Law,41:55.0,20:54.0,bill,
fl,2011,lower,H 261,Century Commission for a Sustainable Florida,41:55.0,20:54.1,bill,
fl,2011,lower,H 263,Civil Citations,41:55.0,20:54.2,bill,
fl,2011,lower,H 265,Sexual Offenders and Predators,41:55.0,20:54.4,bill,
fl,2011,lower,H 267,Nursing Home Diversion Program,3/2/11 21:41,20:54.4,bill,
fl,2011,lower,H 269,State University Fee Exemptions,41:55.0,20:54.5,bill,
fl,2011,lower,H 27,Educational Plant Surveys,41:54.7,20:34.2,bill,
fl,2011,lower,H 271,Enforcement of Immigration Laws,41:55.0,20:54.6,bill,
fl,2011,lower,H 273,Limitations on Annual Assessment Increases,41:55.0,20:54.7,bill,
fl,2011,lower,H 275,Ad Valorem Tax Exemptions,41:55.0,20:54.8,bill,
fl,2011,lower,H 277,Sovereign Immunity,41:55.0,20:55.1,bill,
fl,2011,lower,H 279,Training/Certification/Child Welfare Personnel,41:55.0,20:55.4,bill,
fl,2011,lower,H 281,Value Adjustment Boards,41:55.0,20:55.8,bill,
fl,2011,lower,H 283,Seaports,41:55.0,20:56.4,bill,
fl,2011,lower,H 285,Public Meetings,41:55.0,20:56.5,bill,
fl,2011,lower,H 287,Economic Development,41:55.0,20:56.8,bill,
fl,2011,lower,H 289,Public School Student Participation/Fine Arts,41:55.0,20:56.9,bill,
fl,2011,lower,H 29,Parole for Juvenile Offenders,41:54.7,20:34.3,bill,
fl,2011,lower,H 291,Service of Process,41:55.0,20:57.1,bill,
fl,2011,lower,H 293,Vessels,41:55.0,20:57.3,bill,
fl,2011,lower,H 295,"Driver's License Canceled, Suspended, or Revoked",41:55.0,20:57.4,bill,
fl,2011,lower,H 297,School to Work,41:55.0,20:57.5,bill,
fl,2011,lower,H 299,Cardrooms,41:55.0,20:57.6,bill,
fl,2011,lower,H 3,Assault or Battery of a Law Enforcement Officer,41:54.7,20:32.8,bill,
fl,2011,lower,H 301,Youth Athletes,41:55.0,20:57.9,bill,
fl,2011,lower,H 303,Public Retirement Plans,41:55.1,20:58.0,bill,
fl,2011,lower,H 305,Health Care,41:55.1,20:58.1,bill,
fl,2011,lower,H 307,District School Board Membership,41:55.1,20:58.4,bill,
fl,2011,lower,H 309,Education,41:55.1,20:58.4,bill,
fl,2011,lower,H 31,Office of Chief Technology Officer,41:54.7,20:34.4,bill,
fl,2011,lower,H 311,Local Business Taxes,41:55.1,20:58.9,bill,
fl,2011,lower,H 313,Sale of Advertising,41:55.1,20:59.0,bill,
fl,2011,lower,H 315,School District Revenue Enhancement,41:55.1,20:59.0,bill,
fl,2011,lower,H 317,Black Business Loan Program,41:55.1,20:59.2,bill,
fl,2011,lower,H 319,Unemployment Compensation Benefits,41:55.1,20:59.2,bill,
fl,2011,lower,H 321,Abortion,41:55.1,20:59.4,bill,
fl,2011,lower,H 323,Breast Cancer Detection/Treatment Referral Program,41:55.1,20:59.5,bill,
fl,2011,lower,H 325,Estates,41:55.1,20:59.7,bill,
fl,2011,lower,H 327,Florida Center for Nursing,41:55.1,20:59.8,bill,
fl,2011,lower,H 329,Motor Vehicle License Plates,41:55.1,20:59.9,bill,
fl,2011,lower,H 33,Allocation & Expenditure of State Lottery Revenues,41:54.7,20:34.5,bill,
fl,2011,lower,H 331,Firesafety,41:55.1,21:00.2,bill,
fl,2011,lower,H 333,Community-based Juvenile Justice,41:55.1,21:00.4,bill,
fl,2011,lower,H 335,Placement Agents,41:55.1,21:00.5,bill,
fl,2011,lower,H 337,Domestic Partnerships,41:55.1,21:00.6,bill,
fl,2011,lower,H 339,Possession of Stolen Credit or Debit Cards,41:55.1,21:00.9,bill,
fl,2011,lower,H 341,Public School Education,41:55.1,21:01.0,bill,
fl,2011,lower,H 343,"Secondhand Dealers/Secondary Metals, & Pawnbrokers",41:55.1,21:01.1,bill,
fl,2011,lower,H 345,Child Welfare,41:55.1,21:01.2,bill,
fl,2011,lower,H 347,Vehicle Crashes Involving Death,41:55.1,21:01.4,bill,
fl,2011,lower,H 349,Physical Education in Public Schools,41:55.1,21:01.4,bill,
fl,2011,lower,H 35,Florida College System Institutions,41:54.7,20:34.7,bill,
fl,2011,lower,H 351,Road Designations,41:55.1,21:01.6,bill,
fl,2011,lower,H 353,Drug Screening/Beneficiaries of TANF,41:55.1,21:02.1,bill,
fl,2011,lower,H 355,Property Taxation,41:55.1,21:02.3,bill,
fl,2011,lower,H 357,Independent Postsecondary Educational Institutions,41:55.1,21:02.4,bill,
fl,2011,lower,H 359,Animal Control or Cruelty Ordinances,41:55.1,21:02.5,bill,
fl,2011,lower,H 361,Prohibited Discrimination,41:55.1,21:02.6,bill,
fl,2011,lower,H 363,Deepwater Horizon Oil Disaster/Penalties,41:55.1,21:02.7,bill,
fl,2011,lower,H 365,Concealed Weapons or Firearms Licenses,41:55.1,21:02.9,bill,
fl,2011,lower,H 367,Health Care Provider Contracts,41:55.1,21:02.9,bill,
fl,2011,lower,H 369,Faith- and Character-based Correctional Programs,41:55.1,21:03.2,bill,
fl,2011,lower,H 37,Transportation Funding,41:54.7,20:34.7,bill,
fl,2011,lower,H 371,Motor Vehicle License Plates,41:55.1,21:03.5,bill,
fl,2011,lower,H 373,Automated External Defibrillators,41:55.1,21:03.6,bill,
fl,2011,lower,H 375,Veterans' Day,41:55.1,21:03.7,bill,
fl,2011,lower,H 377,Cancer Research and Control,41:55.1,21:03.8,bill,
fl,2011,lower,H 379,Small Municipalities,41:55.1,21:03.9,bill,
fl,2011,lower,H 381,Property Assessment/Homestead Exemption,41:55.1,21:04.6,bill,
fl,2011,lower,H 383,Ban/Oil Exploration/Drilling/Extraction/Production,41:55.1,21:04.7,bill,
fl,2011,lower,H 385,Obscenity,41:55.1,21:04.8,bill,
fl,2011,lower,H 387,Child Visitation,41:55.1,21:05.0,bill,
fl,2011,lower,H 389,Environmental Permits,41:55.1,21:05.2,bill,
fl,2011,lower,H 39,Controlled Substances,41:54.7,20:35.1,bill,
fl,2011,lower,H 391,Expert Testimony,41:55.1,21:05.4,bill,
fl,2011,lower,H 393,Regulation of Professions,41:55.2,21:05.6,bill,
fl,2011,lower,H 395,Univ. of Florida J. Hillis Miller Health Center,41:55.2,21:06.0,bill,
fl,2011,lower,H 397,Economic Development,41:55.2,21:06.1,bill,
fl,2011,lower,H 399,Infrastructure Investment,41:55.2,21:06.5,bill,
fl,2011,lower,H 4001,Growth Policy,41:56.0,15:28.3,bill,
fl,2011,lower,H 4003,Liens for Ginning Cotton,41:56.0,08:45.5,bill,
fl,2011,lower,H 4005,Legislative Records,41:56.0,08:45.5,bill,
fl,2011,lower,H 4007,Driver Licenses,41:56.0,15:28.3,bill,
fl,2011,lower,H 4009,Outdoor Theaters,41:56.0,15:28.3,bill,
fl,2011,lower,H 401,Public Broadcasting Program System,41:55.2,21:06.6,bill,
fl,2011,lower,H 4011,Dance Studios,41:56.0,15:28.3,bill,
fl,2011,lower,H 4013,Television Picture Tubes,41:56.0,15:28.3,bill,
fl,2011,lower,H 4015,Telemarketing,41:56.0,15:28.3,bill,
fl,2011,lower,H 4017,Adultery/Cohabitation/Lewd & Lascivious Behavior,41:56.0,08:45.6,bill,
fl,2011,lower,H 4019,Traffic Offenses,3/2/11 21:41,15:28.4,bill,
fl,2011,lower,H 4021,Water Vending Machines,41:56.0,15:28.4,bill,
fl,2011,lower,H 4023,Sales Representative Contracts/Commissions,41:56.0,15:28.4,bill,
fl,2011,lower,H 4025,Yacht and Ship Brokers,41:56.0,08:45.6,bill,
fl,2011,lower,H 4027,Obsolete Health Care Provisions,41:56.0,15:28.4,bill,
fl,2011,lower,H 4029,Transportation Corporations,41:56.0,15:28.4,bill,
fl,2011,lower,H 403,Traffic Offenses,41:55.2,21:06.7,bill,
fl,2011,lower,H 4031,Local Government Services,41:56.0,15:28.4,bill,
fl,2011,lower,H 4033,Florida Industrial Development Corporation,41:56.0,15:28.4,bill,
fl,2011,lower,H 4035,Misdemeanor Pretrial Substance Abuse Programs,41:56.0,15:28.4,bill,
fl,2011,lower,H 4037,Entry by Law Enforcement Officers,41:56.0,08:45.6,bill,
fl,2011,lower,H 4039,Hypnosis,41:56.0,08:45.6,bill,
fl,2011,lower,H 4041,Department of Children and Family Services,41:56.0,15:28.4,bill,
fl,2011,lower,H 4043,Florida Agricultural Museum,41:56.0,08:45.7,bill,
fl,2011,lower,H 4045,Assisted Living Facilities,41:56.0,22:33.2,bill,
fl,2011,lower,H 4047,Assisted Living Facilities,41:56.0,15:28.5,bill,
fl,2011,lower,H 4049,Assisted Living Facilities,41:56.0,15:28.5,bill,
fl,2011,lower,H 405,Employment Liability for Persons with Disabilities,41:55.2,21:06.9,bill,
fl,2011,lower,H 4051,Assisted Living Facilities,41:56.0,15:28.5,bill,
fl,2011,lower,H 4053,Assisted Living Facilities,41:56.0,15:28.5,bill,
fl,2011,lower,H 4055,Assisted Living Facilities,41:56.0,08:45.7,bill,
fl,2011,lower,H 4057,Assisted Living Facilities,41:56.0,13:48.4,bill,
fl,2011,lower,H 4059,Automated External Defibrillators,41:56.0,08:45.7,bill,
fl,2011,lower,H 4061,State Long-Term Care Ombudsman Program,41:56.1,08:45.7,bill,
fl,2011,lower,H 4063,Nursing Home Quality and Licensure Status,41:56.1,08:45.8,bill,
fl,2011,lower,H 4065,Local Long-Term Care Ombudsman Councils,41:56.1,08:45.8,bill,
fl,2011,lower,H 4067,Residence of Clerk of the Circuit Court,41:56.1,15:28.5,bill,
fl,2011,lower,H 4069,Firearms Purchases,41:56.1,15:28.5,bill,
fl,2011,lower,H 407,Residential Building Permits,41:55.2,21:07.1,bill,
fl,2011,lower,H 4071,Miami River Commission,41:56.1,08:45.8,bill,
fl,2011,lower,H 4073,Workers' Compensation,41:56.1,08:45.8,bill,
fl,2011,lower,H 4075,Dangerous Dogs,41:56.1,15:28.6,bill,
fl,2011,lower,H 4077,Transportation Corridors,41:56.1,15:28.6,bill,
fl,2011,lower,H 4079,Licensure of Health Care Facilities,41:56.1,08:45.8,bill,
fl,2011,lower,H 4081,Repeal of Obsolete Insurance Provisions,41:56.1,15:28.6,bill,
fl,2011,lower,H 4083,Workers' Compensation,41:56.1,15:28.6,bill,
fl,2011,lower,H 4085,Motor Fuel Marketing Practices Act,41:56.1,08:45.9,bill,
fl,2011,lower,H 4087,Traffic Infraction Detectors,41:56.1,15:28.6,bill,
fl,2011,lower,H 4089,Soil and Water Conservation,41:56.1,27:36.0,bill,
fl,2011,lower,H 409,Pub. Rec./Intelligence/Investigative Information,41:55.2,21:07.4,bill,
fl,2011,lower,H 4091,Expunction of Criminal History Records,41:56.1,08:45.9,bill,
fl,2011,lower,H 4093,Small County Technical Assistance Program,41:56.1,08:45.9,bill,
fl,2011,lower,H 4095,Workers' Comp./Employer's Liability Insurance,41:56.1,08:45.9,bill,
fl,2011,lower,H 4097,Repealing Budget Provisions,41:56.1,15:28.6,bill,
fl,2011,lower,H 4099,Repeal of Property & Casualty Insurance Provisions,41:56.1,15:28.6,bill,
fl,2011,lower,H 41,Primary Sponsors of Legislation,41:54.7,20:35.2,bill,
fl,2011,lower,H 4101,Repeal of Health Insurance Provisions,41:56.1,15:28.6,bill,
fl,2011,lower,H 4103,Medical Practice,41:56.1,08:46.0,bill,
fl,2011,lower,H 4105,Contracting,41:56.1,15:28.6,bill,
fl,2011,lower,H 4107,Journeymen,41:56.1,15:28.7,bill,
fl,2011,lower,H 4109,Damage to Dairy Cattle by a Dog,41:56.1,08:46.0,bill,
fl,2011,lower,H 411,Pub. Rec./Photos and Recordings/Killing of Person,41:55.2,21:07.6,bill,
fl,2011,lower,H 4111,Sheep-killing Dogs,41:56.1,08:46.0,bill,
fl,2011,lower,H 4113,Bicycle Regulations,41:56.1,15:28.7,bill,
fl,2011,lower,H 4115,Powers of the Consumer Advocate,41:56.1,15:28.7,bill,
fl,2011,lower,H 4117,Florida Climate Protection Act,41:56.1,08:46.1,bill,
fl,2011,lower,H 4119,Dangerous Fires,41:56.1,08:46.1,bill,
fl,2011,lower,H 4121,Clove Cigarettes,41:56.1,15:28.7,bill,
fl,2011,lower,H 4123,Home Health Agencies/Medical Equipment/Clinics,41:56.1,08:46.1,bill,
fl,2011,lower,H 4125,Frozen Desserts,41:56.1,08:46.1,bill,
fl,2011,lower,H 4127,Tattooing,41:56.1,08:46.2,bill,
fl,2011,lower,H 4129,Residential Property/Evaluation Grant Program,41:56.1,15:28.7,bill,
fl,2011,lower,H 413,Public Accountancy,41:55.2,21:07.8,bill,
fl,2011,lower,H 4131,Mobile Home Park Eviction,41:56.1,08:46.2,bill,
fl,2011,lower,H 4133,Professional Geology,41:56.1,08:46.2,bill,
fl,2011,lower,H 4135,District Court Marshals,41:56.1,15:28.7,bill,
fl,2011,lower,H 4137,Marshal of the Supreme Court,41:56.1,15:28.8,bill,
fl,2011,lower,H 4139,Hurricane Savings Accounts,41:56.1,08:46.2,bill,
fl,2011,lower,H 4141,Public School Class Size Maximums,41:56.1,08:46.3,bill,
fl,2011,lower,H 4143,Restaurants Licensed to Sell Wine on Premises,41:56.1,15:28.8,bill,
fl,2011,lower,H 4145,Formation of Local Governments,41:56.2,15:28.8,bill,
fl,2011,lower,H 4147,Recreation and Parks,41:56.2,15:28.9,bill,
fl,2011,lower,H 4149,Regulation of Electronic Communications,41:56.2,15:28.9,bill,
fl,2011,lower,H 415,Abortion,41:55.2,21:07.8,bill,
fl,2011,lower,H 4151,Standards for Compressed Air,41:56.2,15:28.9,bill,
fl,2011,lower,H 4153,Florida Business and Education Collaborative,41:56.2,15:28.9,bill,
fl,2011,lower,H 4155,College-Level Academic Skills Test,41:56.2,15:28.9,bill,
fl,2011,lower,H 4157,Juvenile Justice,41:56.2,15:28.9,bill,
fl,2011,lower,H 4159,State Attorneys,41:56.2,15:28.9,bill,
fl,2011,lower,H 4161,Nuclear and Integrated Gasification Power Plants,41:56.2,08:46.4,bill,
fl,2011,lower,H 4163,Slot Machine Licensee Fees,41:56.2,22:08.4,bill,
fl,2011,lower,H 4165,Community-Based Development Organizations,41:56.2,15:28.9,bill,
fl,2011,lower,H 4167,Faith-based & Community-based Advisory Council,41:56.2,15:28.9,bill,
fl,2011,lower,H 4169,Physical Education in the Public Schools,41:56.2,08:46.6,bill,
fl,2011,lower,H 417,Public School Educational Instruction,41:55.2,21:07.9,bill,
fl,2011,lower,H 4171,Mold-Related Services,41:56.2,15:29.0,bill,
fl,2011,lower,H 4173,Powers and Duties of District School Boards,41:56.2,08:46.6,bill,
fl,2011,lower,H 4175,Articulated Acceleration Mechanisms,41:56.2,08:46.6,bill,
fl,2011,lower,H 4177,Public Postsecondary Education,41:56.2,15:29.0,bill,
fl,2011,lower,H 4179,Public School Personnel Contracts,41:56.2,08:46.6,bill,
fl,2011,lower,H 4181,Citizens Property Insurance Corporation,41:56.2,15:29.0,bill,
fl,2011,lower,H 4183,Brevard County Expressway Authority Law,41:56.2,15:29.0,bill,
fl,2011,lower,H 4185,Alternative Credit for High School Courses,41:56.2,08:46.7,bill,
fl,2011,lower,H 4187,Pasco County Expressway Authority Law,41:56.2,08:46.7,bill,
fl,2011,lower,H 4189,Death Penalty,41:56.2,08:46.7,bill,
fl,2011,lower,H 419,Required Instruction in the Public Schools,41:55.2,21:08.0,bill,
fl,2011,lower,H 4191,Palm Beach County,41:56.2,15:29.0,bill,
fl,2011,lower,H 4193,Charlotte County,41:56.2,08:46.7,bill,
fl,2011,lower,H 4195,Local Business Taxes,39:32.8,15:29.1,bill,
fl,2011,lower,H 4197,Okaloosa County,44:21.7,15:29.1,bill,
fl,2011,lower,H 4199,Pharmacy & Dietary/Assisted Living Facilities,44:21.7,08:46.7,bill,
fl,2011,lower,H 4201,Board for Applied Research and Public Service,44:21.7,08:46.7,bill,
fl,2011,lower,H 4203,Okaloosa County,44:21.7,15:29.1,bill,
fl,2011,lower,H 4205,"Pinecraft Lighting District, Sarasota County",44:21.7,15:29.1,bill,
fl,2011,lower,H 4207,Damages for Wrongful Death,47:41.4,08:46.8,bill,
fl,2011,lower,H 4209,Publication or Statement of State Sponsorship,47:41.4,08:46.8,bill,
fl,2011,lower,H 421,Exemptions to Water Management Requirements,41:55.2,21:08.4,bill,
fl,2011,lower,H 4211,Vessel Safety Regulations,47:41.4,08:46.8,bill,
fl,2011,lower,H 4213,Liquor,47:41.4,15:29.1,bill,
fl,2011,lower,H 4215,Faith-based Prison Programs,47:41.4,08:46.8,bill,
fl,2011,lower,H 4217,Authority to Enforce Public School Improvement,51:54.5,08:46.8,bill,
fl,2011,lower,H 4219,Broward County Expressway Authority Law,51:54.5,17:28.8,bill,
fl,2011,lower,H 423,Mobile Home Park Lot Tenancies,41:55.2,21:08.6,bill,
fl,2011,lower,H 425,Driving Without a Valid License,41:55.2,21:08.7,bill,
fl,2011,lower,H 427,Preference in Award of State Contracts,41:55.2,21:08.8,bill,
fl,2011,lower,H 429,Health Education,41:55.2,21:08.9,bill,
fl,2011,lower,H 43,Public Employee Compensation,41:54.7,20:35.4,bill,
fl,2011,lower,H 431,Driver's Licenses and Identification Cards,41:55.2,21:09.0,bill,
fl,2011,lower,H 433,Ocean Lifeguards,41:55.2,21:09.1,bill,
fl,2011,lower,H 435,Excuse from Jury Service,41:55.2,21:09.2,bill,
fl,2011,lower,H 437,Motor Vehicle Licenses,41:55.2,21:09.4,bill,
fl,2011,lower,H 439,Veteran's Property Tax Discount,41:55.2,21:09.7,bill,
fl,2011,lower,H 441,Scrutinized Companies,41:55.2,21:09.8,bill,
fl,2011,lower,H 443,Electronic Filing & Receipt/Court & Legal Document,41:55.2,21:10.1,bill,
fl,2011,lower,H 445,Wellness or Health Improvement Programs,41:55.2,21:10.6,bill,
fl,2011,lower,H 447,Green Job Creation,41:55.2,21:10.7,bill,
fl,2011,lower,H 449,Criminal Justice,41:55.2,21:10.9,bill,
fl,2011,lower,H 45,Regulation of Firearms and Ammunition,41:54.7,20:36.0,bill,
fl,2011,lower,H 451,Commercial Parasailing,41:55.2,21:10.9,bill,
fl,2011,lower,H 453,Environmental Surcharge on Bottled Water,41:55.2,21:11.1,bill,
fl,2011,lower,H 455,Streamlined Sales and Use Tax Agreement,41:55.2,21:11.1,bill,
fl,2011,lower,H 457,Fertilizer,41:55.2,21:11.5,bill,
fl,2011,lower,H 459,Self-Service Storage Facilities,41:55.2,21:11.8,bill,
fl,2011,lower,H 461,"Tax on Sales, Use, and Other Transactions",41:55.2,21:11.8,bill,
fl,2011,lower,H 463,Public Employment,41:55.2,21:12.0,bill,
fl,2011,lower,H 465,Florida Veterans' Hall of Fame,41:55.2,21:12.2,bill,
fl,2011,lower,H 467,Entities Contracting with the Medicaid Program,41:55.2,21:12.5,bill,
fl,2011,lower,H 469,Individual Retirement Accounts,41:55.2,21:12.6,bill,
fl,2011,lower,H 47,Judicial Qualifications,41:54.7,20:36.1,bill,
fl,2011,lower,H 471,Umbilical Cord Blood Banking,41:55.2,21:12.8,bill,
fl,2011,lower,H 473,Corporate License Plates,41:55.2,21:13.0,bill,
fl,2011,lower,H 475,Corporate Income Tax Credits,41:55.3,21:13.0,bill,
fl,2011,lower,H 477,Human Trafficking,41:55.3,21:13.1,bill,
fl,2011,lower,H 479,Medical Malpractice,41:55.3,21:13.8,bill,
fl,2011,lower,H 481,Student Safety,41:55.3,21:13.9,bill,
fl,2011,lower,H 483,Practice of Dentistry,41:55.3,21:14.1,bill,
fl,2011,lower,H 485,Pub. Rec./Dental Workforce Surveys,41:55.3,21:14.1,bill,
fl,2011,lower,H 487,Dextromethorphan,41:55.3,21:14.3,bill,
fl,2011,lower,H 489,Road Designations,41:55.3,21:14.4,bill,
fl,2011,lower,H 49,Massage Therapy,41:54.7,20:36.2,bill,
fl,2011,lower,H 491,Alzheimer's Disease,41:55.3,21:14.5,bill,
fl,2011,lower,H 493,"Tax on Sales, Use, & Other Transactions",41:55.3,21:14.7,bill,
fl,2011,lower,H 495,Emergency Fire Rescue Services & Facilities Surtax,41:55.3,21:14.8,bill,
fl,2011,lower,H 497,Pharmacy,41:55.3,21:14.9,bill,
fl,2011,lower,H 499,Concealed Weapons or Firearms,41:55.3,21:15.0,bill,
fl,2011,lower,H 5,Health Insurance,41:54.7,20:32.9,bill,
fl,2011,lower,H 5001,Appropriations,00:51.9,08:46.8,bill,
fl,2011,lower,H 5003,Implementing 2011-2012 General Appropriations Act,00:52.0,15:29.1,bill,
fl,2011,lower,H 5005,Deregulation of Professions and Occupations,53:11.6,15:29.2,bill,
fl,2011,lower,H 5007,Reducing and Streamlining Regulations,53:11.6,15:29.2,bill,
fl,2011,lower,H 5009,Auditor General,56:42.9,15:29.2,bill,
fl,2011,lower,H 501,Choose Life License Plates,41:55.3,21:15.2,bill,
fl,2011,lower,H 5011,Commission on Capital Cases,56:42.9,15:29.2,bill,
fl,2011,lower,H 5013,State Employees,56:42.9,15:29.2,bill,
fl,2011,lower,H 5015,Office of Drug Control,56:42.9,15:29.2,bill,
fl,2011,lower,H 5017,Agency for Enterprise Information Technology,56:42.9,15:29.2,bill,
fl,2011,lower,H 503,Reduction & Future Repeal/Corporate Income Tax,41:55.3,21:15.4,bill,
fl,2011,lower,H 505,Health Care Coverage,41:55.3,21:15.4,bill,
fl,2011,lower,H 507,Onsite Sewage Treatment and Disposal Systems,41:55.3,21:15.5,bill,
fl,2011,lower,H 509,Unemployment Compensation Benefits,41:55.3,21:15.6,bill,
fl,2011,lower,H 51,Voting Rights of Felons,41:54.7,20:36.3,bill,
fl,2011,lower,H 5101,Prekindergarten through Grade 12 Education Funding,57:08.2,15:29.2,bill,
fl,2011,lower,H 511,Tax Discounts,41:55.3,21:15.7,bill,
fl,2011,lower,H 513,Missing Adults,41:55.3,21:15.9,bill,
fl,2011,lower,H 515,Driver's Licenses,41:55.3,21:16.0,bill,
fl,2011,lower,H 517,Firearms,41:55.3,21:16.2,bill,
fl,2011,lower,H 519,Voluntary Prekindergarten Education Program,41:55.3,21:16.3,bill,
fl,2011,lower,H 5201,Postsecondary Education Funding,08:12.9,15:29.2,bill,
fl,2011,lower,H 521,Gasparilla Island Bridge Auth./Lee & Charlotte Co.,41:55.3,21:16.4,bill,
fl,2011,lower,H 523,Postsecondary Student Fees,41:55.3,21:16.5,bill,
fl,2011,lower,H 525,Relief/Eric Brody/Broward County Sheriff's Office,41:55.3,21:16.6,bill,
fl,2011,lower,H 527,Health Benefit Plans,41:55.3,21:16.7,bill,
fl,2011,lower,H 529,Lee County Sheriff's Office,41:55.3,21:16.8,bill,
fl,2011,lower,H 53,Relief/Kamel & Dimitri/Palm Beach Co. School Board,41:54.7,20:36.4,bill,
fl,2011,lower,H 5301,Agency for Persons with Disabilities,57:08.2,15:29.2,bill,
fl,2011,lower,H 5303,Biomedical Research,57:08.2,15:29.2,bill,
fl,2011,lower,H 5305,Correctional Medical Authority,57:08.2,22:44.4,bill,
fl,2011,lower,H 5307,Department of Children and Family Services,57:08.2,15:29.2,bill,
fl,2011,lower,H 5309,Domestic Violence,57:08.2,15:29.3,bill,
fl,2011,lower,H 531,Residential/Nonhomestead Real Property Assessment,41:55.3,21:17.1,bill,
fl,2011,lower,H 5311,Medicaid Services,57:08.2,15:29.3,bill,
fl,2011,lower,H 533,Assault or Battery,41:55.3,21:17.2,bill,
fl,2011,lower,H 535,Hurricane Loss Mitigation Program,41:55.3,21:17.3,bill,
fl,2011,lower,H 537,Property Taxes/Homestead and Nonhomestead Property,41:55.3,21:17.4,bill,
fl,2011,lower,H 539,Deepwater Horizon Oil Spill/Tax Relief,41:55.3,21:17.4,bill,
fl,2011,lower,H 5401,Criminal Justice,08:12.9,15:29.3,bill,
fl,2011,lower,H 5403,Department of Corrections,08:12.9,08:47.0,bill,
